pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,labels,sdrm_junction_bt2_mapped,sdrm_junction_bt2_H,sdrm_junction_bm_mapped,sdrm_junction_bm_H,sdrm_neighborsBP_bt2_mapped,sdrm_neighborsRI_bt2_mapped,sdrm_neighborsBP_bm_mapped,sdrm_neighborsRI_bm_mapped,sdrm_neighborsBP_bt2_H,sdrm_neighborsRI_bt2_H,sdrm_neighborsBP_bm_H,sdrm_neighborsRI_bm_H
0.0,0.0,5.8051782189713225e-05,0.0,0.0,0.0199852349084496,0,0.01565309671904018,0.09090909090909091,0.01562407876894051,1.0,0.0012794565798962478,0.0005501076297536909,0.0012795309937302982,0.0005501076297536909,0.0,0.22580645161290325,0.0,1.0
0.0002340139238284,0.0002413709872073,0.0007604117922321,0.0002413855530746,0.0799451576218714,0.2598080538098453,0,0.015476013664042774,0.48148148148148145,0.015593905010841477,0.3333333333333333,0.0003968856152311328,0.0007950370414985682,0.00042608081527360173,0.0007709728713921535,0.4084507042253521,0.21951219512195122,1.0,0.17647058823529416
0.0,0.0,5.621767483696874e-05,0.0,0.0,0.0199852349084496,0,0.026343884352367487,0.9716981132075472,0.02628010962065484,0.9047619047619048,0.0045142915039007945,0.00034860292944629076,0.004397993028533479,0.0008974964572508696,0.22222222222222215,0.8208955223880597,0.2015209125475285,0.8095238095238094
0.0003351955307262,0.0003538779121203,0.0012300810735253,0.0003536484734174,0.1199177364328071,0.439675167985892,1,0.027112322478840913,0.8101694915254237,0.026369401164959397,0.6842105263157895,0.0011880744227752032,0.0005250210893302523,0.0013406856008122445,7.07213578501136e-05,0.00872203261281764,0.3023255813953488,0.03225806451612903,0.0
0.0,0.0,5.659629860207143e-05,0.0,0.0,0.0199852349084496,0,0.02598345187980839,1.0,0.02595517361514342,1.0,0.0014859683749630726,0.003954026269004597,0.001486052658446049,0.003954026269004597,0.10658520027155466,1.0,0.11111111111111108,1.0
0.0002833663927458,0.0002949156541229,0.0009068238494672,0.0002948808681292,0.0999314470273392,0.3197637585351942,1,0.019971675481950345,0.4864864864864865,0.019884393063583816,0.48717948717948717,0.0005336361055919077,0.000212979944388484,0.0006187732394766799,0.00018934911242607854,0.21485943775100402,0.021857923497267784,0.030927835051546376,0.08333333333333333
0.000572967398155,0.0005809900069718,0.0014886916690523,0.0005809900069718,0.1998628940546785,0.5196161076196906,1,0.006952257320063464,0.21739130434782608,0.007295902183003143,0.12,0.0013698630136986301,0.000864785805904899,0.0010954402300424899,0.0011314645793562836,0.34374999999999994,0.19658119658119658,0.6923076923076923,0.0
0.0001708136423162,0.0001781049631916,0.0011388873071009,0.0001780626780626,0.0599588682164035,0.3997046981689928,1,0.020896910512395735,0.0,0.020721322909703858,0.1111111111111111,0.0012294941997472917,0.0005523713360852477,0.00128648845575848,0.0006769194228372101,1.0,1.0,1.0,0.42857142857142855
0.0,0.0,5.698979882601015e-05,0.0,0.0,0.0199852349084496,0,0.0009982032341784787,1.0,0.0009412167365448789,1.0,1.1393544417774362e-05,0.002116190856458292,3.9880813340743243e-05,0.002138958127755691,0.24999999999999997,1.0,0.0847457627118644,1.0
0.0,0.0,5.697681043815167e-05,0.0,0.0,0.0199852349084496,0,0.0005978307284994448,1.0,0.0007685957471035326,0.5555555555555556,0.0003418063325319874,0.002885419808663027,0.00040449156549632044,0.002885419808663027,0.0,1.0,0.20689655172413796,1.0
0.0002280891828705,0.0002273114735466,0.0005701904436081,0.0002273114735466,0.0799451576218714,0.1998523490844964,1,0.0017077474810724654,1.0,0.0016792372278354917,0.5555555555555556,0.0004954808727297993,0.0026052924981228866,0.0005524641610234101,0.002582480091012597,0.0,1.0,0.2727272727272727,0.6666666666666667
0.000228115198175,0.0002376002376002,0.0008552856654122,0.0002376425855513,0.0799451576218714,0.2997785236267445,0,0.020366598778004074,0.21739130434782608,0.02054116962467268,0.0,0.001661385629870603,0.00021982330958849832,0.0016328860976305192,0.00013665991289422473,0.3953488372093023,0.37254901960784315,1.0,0.42857142857142855
0.0,0.0,5.812263876780006e-05,0.0,0.0,0.0199852349084496,0,0.021431963904060793,0.4,0.02140164445367924,0.6923076923076923,0.0012748345334629302,0.004541843782403821,0.0012456924653068617,0.004512208434918649,0.8367346938775508,0.20398009950248752,0.6666666666666667,0.3421052631578947
0.0002326122354035,0.0002423067603586,0.0006394977036218,0.000242350802787,0.0799451576218714,0.219837583992946,1,0.02041300735817707,0.7241379310344828,0.020649142585889752,0.6923076923076923,0.001846039168641729,0.00441622797186697,0.001846039168641729,0.004368346753427751,1.0,0.16666666666666669,1.0,0.22500000000000003
0.0001720874204095,0.0001774098166765,0.0004015603487838,0.0001774098166765,0.0599588682164035,0.1398966443591474,0,0.015228722010307777,0.3076923076923077,0.01520004659018112,0.5555555555555556,0.00018382775339500614,0.0013005746175128285,0.00018958435067355713,0.0012650595287357468,0.10559006211180125,0.22666666666666663,0.10344827586206896,0.4285714285714286
0.0,0.0,5.733287467033597e-05,0.0,0.0,0.0199852349084496,0,0.01433431221469485,0.25,0.014305652477320307,0.5555555555555556,0.0011821144929532411,0.0007561883381579295,0.0011821823315390386,0.0007384520862748342,0.02013422818791945,0.13402061855670103,0.01538461538461533,0.0
0.0004040404040404,0.0004110152075626,0.000981580922686,0.0004110634799459,0.1399040258382749,0.3397489934436438,1,0.008557457212713936,0.5208333333333334,0.008442995225340632,0.40540540540540543,0.0013896977839798616,0.0014517541539564066,0.0014593319374505685,0.0013930605599279903,0.1171171171171172,0.3939393939393939,0.1297071129707113,0.2045454545454545
0.0001151808339092,0.0001173226960755,0.0004607233356369,0.0001173226960755,0.0399725788109357,0.1598818792675971,1,0.009212170526866409,0.36,0.009212170526866409,0.14285714285714285,0.0024748334246734232,0.00047001868324265895,0.002486342423001285,0.00047001868324265895,0.32075471698113206,0.0,1.0,0.24137931034482754
0.0,0.0,5.749439429655609e-05,0.0,0.0,0.0199852349084496,1,0.0010910761456299528,0.3333333333333333,0.001320624712907671,0.21428571428571427,0.0023554493406461358,0.00031600296468235956,0.0027901114325818975,0.0002642341804145239,0.14130434782608695,0.4788273615635179,0.12698412698412695,0.4285714285714286
0.0,0.0,5.735589331803843e-05,0.0,0.0,0.0199852349084496,0,5.73855158957879e-05,0.660377358490566,5.7359183205231155e-05,0.2413793103448276,0.0024298829759189216,0.00024130442276528596,0.00287593381914849,0.00023549819355656054,0.0824742268041237,0.35882352941176476,0.15384615384615385,0.30434782608695654
0.0,0.0,0.0015942606616181,0.0,0.0,0.5595865774365899,1,0.004234378576333257,0.47540983606557374,0.0044609665427509295,0.09090909090909091,0.0017946938986140876,0.00017811076191189627,0.0021665367508826214,0.0002067777139574121,0.005405405405405482,0.2513368983957219,0.15384615384615385,0.19205298013245037
0.0,0.0,5.731972945087699e-05,0.0,0.0,0.0199852349084496,0,5.735589331803843e-05,0.43283582089552236,0.0001433198612663743,0.09090909090909091,0.001179204780931249,0.0005635552284124472,0.0014188941779568547,0.0007647677808509675,0.07482993197278916,0.09741550695825055,0.2566371681415929,0.0055248618784530185
0.0005155525004296,0.0005171819331111,0.0001144885225256,0.0005173008391769,0.1798766046492106,0.0399704698168992,0,0.001577784790154623,0.5,0.002036309404307798,0.09090909090909091,0.00036071524680362046,0.000954835147136666,0.000744047619047619,0.0011791164104245394,0.2957746478873239,0.13172541743970317,0.5789473684210527,0.08629441624365479
0.0,0.0,5.682463916354131e-05,0.0,0.0,0.0199852349084496,0,0.018132392492553284,0.673469387755102,0.017843199629833134,0.36,0.0013994606956343862,0.0020160934809059544,0.0010979321330033434,0.0021980346983873035,0.2552552552552552,0.6610169491525424,0.06918238993710689,0.3333333333333333
0.0003422703936109,0.0003664793549963,0.000570125427594,0.0003665017408832,0.1199177364328071,0.1998523490844964,1,0.034157276856822606,0.10714285714285714,0.03447259001503937,0.1724137931034483,0.0014401921774226305,0.0038736754774991305,0.0013092283521938114,0.0036783320014883688,0.4630350194552529,0.3355704697986577,0.40495867768595045,0.29032258064516125
0.0,0.0,5.698005698005698e-05,0.0,0.0,0.0199852349084496,0,0.014106492455339075,0.3103448275862069,0.014216366158113732,0.2727272727272727,0.0013156770610849235,0.0005290134486974513,0.0013269926246546842,0.0006288605868973022,0.48695652173913045,0.33333333333333337,0.5596330275229358,0.05263157894736841
0.000171027877544,0.000171693469925,0.0009116809116809,0.0001715560130382,0.0599588682164035,0.3197637585351942,0,0.0019420803107328497,0.0,0.0017980991523246853,0.034482758620689655,0.0013156770610849235,8.01887873164041e-05,0.0013269926246546842,1.1450032060131423e-05,0.48695652173913045,0.017751479289940766,0.5596330275229358,0.00787401574803154
0.0003984517304189,0.0004113775270333,0.0008536793580331,0.0004114017043784,0.1399040258382749,0.2997785236267445,0,0.015961138098542677,0.030303030303030304,0.01607586884866709,0.058823529411764705,0.0009351549848322217,0.0014215893604023172,0.0011288869630660735,0.0016034959736391883,0.4674556213017752,0.2686567164179104,0.7619047619047619,0.025641025641025664
0.0,0.0,5.708414202534536e-05,0.0,0.0,0.0199852349084496,0,0.014593467685892982,0.3076923076923077,0.014565777661946545,0.5555555555555556,0.00029647198339750674,0.0011044141318013166,0.00026226068712302097,0.0010633110684220323,0.638888888888889,0.04294478527607363,0.846153846153846,0.09589041095890413
0.0002853881278538,0.0002887669650591,0.0006279255622787,0.0002887836432944,0.0999314470273392,0.219837583992946,1,0.005884885890627242,0.4,0.005856683509416628,0.5,0.0006612700946299478,5.19633485181575e-05,0.0006669745010517052,5.196634890204552e-05,0.8245614035087719,0.23529411764705882,1.0,0.5
0.0004107499119821,0.0004105812657633,0.0007052186177715,0.0004105090311986,0.1399040258382749,0.2398228189013956,1,0.00020533278577923792,0.09523809523809523,0.0010567101091933778,0.0,0.0005697135574206019,0.0004876243295165042,0.0009643201542912031,0.0004525711330147061,0.2717391304347826,0.27506426735218514,0.0,0.9718309859154931
0.0003522367030644,0.0003518236190922,0.0005875095470301,0.0003519887363604,0.1199177364328071,0.1998523490844964,1,0.0005867167331612298,0.275,0.0007338480054011213,0.0,0.0001468092478081379,0.0014811854185523708,0.0005878341837334525,0.0016877091259784142,0.3154761904761905,0.2028639618138425,0.0,0.42857142857142855
0.0,0.0,5.638249887235002e-05,0.0,0.0,0.0199852349084496,1,0.03343323537114092,0.8915254237288136,0.032753952310245436,0.8857142857142857,0.0008384871216256317,0.00018085580969146,0.0011715669708234355,0.0001507268046520321,0.046188509200150246,0.4184397163120568,0.02492211838006227,0.45454545454545453
0.0002247569815137,0.0002413564230978,0.0008997357026373,0.0002413855530746,0.0799451576218714,0.3197637585351942,0,0.0356124527203957,0.863013698630137,0.03527973452873028,0.8865248226950354,0.0004336440176837061,0.0001024942271634257,0.0009974921806757432,0.00013264678572714005,0.07266435986159171,0.33333333333333337,0.036920659858601754,0.3333333333333333
0.0002246812334999,0.0002274924643121,0.0007873572914909,0.0002274019329164,0.0799451576218714,0.2797932887182949,1,0.006217148024642514,0.3638676844783715,0.005399903876056656,0.4111111111111111,0.002504032394509155,0.005896005583897472,0.0017998702287923636,0.005430126135531801,0.14131786158309156,0.5475578406169667,0.09242298084929221,0.43697478991596644
0.0001685109251249,0.0001682746241866,0.0005623980653506,0.0001683974179062,0.0599588682164035,0.1998523490844964,1,0.0007016362156549073,0.007518796992481203,0.0009551635015170244,0.13901345291479822,0.002504032394509155,0.003490969501722973,0.0017998702287923636,0.003212147758796843,0.14131786158309156,0.1531141868512111,0.09242298084929221,0.12808460634547592
0.0,0.0,5.629362756136005e-05,0.0,0.0,0.0199852349084496,1,0.006622516556291391,0.415041782729805,0.005490462444104828,0.391812865497076,0.0038386415724882303,0.004989260021138965,0.0030834218075854645,0.004665329385892655,0.1760654326302195,0.6412825651302605,0.11759656652360512,0.5517241379310345
0.0002825976374837,0.0002849002849002,0.0012415349887133,0.0002845759817871,0.0999314470273392,0.439675167985892,1,0.004057543341940244,0.329073482428115,0.004250495891187305,0.3953488372093023,0.0053816323531074815,0.004989260021138965,0.005316501515768518,0.004665329385892655,0.181945090739879,0.6412825651302605,0.16573556797020486,0.5517241379310345
0.0002825976374837,0.0002843655803901,0.001354401805869,0.0002842524161455,0.0999314470273392,0.4796456378027913,1,0.003118267377253657,0.24924924924924924,0.0036816765788728408,0.3872832369942196,0.0053816323531074815,0.005896005583897472,0.005316501515768518,0.005430126135531801,0.181945090739879,0.5475578406169667,0.16573556797020486,0.43697478991596644
0.0003391171649805,0.0003365492483733,0.0012979683972911,0.0003367948358125,0.1199177364328071,0.4596604028943417,1,0.003800568677683624,0.11864406779661017,0.002673420571267764,0.1111111111111111,0.0053816323531074815,0.003490969501722973,0.005316501515768518,0.003212147758796843,0.181945090739879,0.1531141868512111,0.16573556797020486,0.12808460634547592
0.0001130390549935,0.0001120699316373,0.0006207674943566,0.000112164208401,0.0399725788109357,0.219837583992946,0,0.004305129575958806,0.12236286919831224,0.003122275041489691,0.1111111111111111,0.0053816323531074815,0.0028040423073903338,0.005316501515768518,0.0025026934817741265,0.181945090739879,0.10620574760516456,0.16573556797020486,0.07972665148063782
0.0,0.0,5.64334085778781e-05,0.0,0.0,0.0199852349084496,0,0.005424548188538183,0.12421052631578948,0.004242645612654885,0.1111111111111111,0.0053816323531074815,0.0009583643914386318,0.005316501515768518,0.0006281266123786217,0.181945090739879,0.03494307027875934,0.16573556797020486,0.004347826086956583
0.0005100017000056,0.0005085607730123,0.0017000056666855,0.0005089058524173,0.1798766046492106,0.5995570472534891,1,0.0014146672702580352,0.05817174515235457,0.0010755122834823956,0.21739130434782608,0.0052172928927116755,0.005775115530592294,0.005399959245590578,0.005287654034734514,0.17429406037000975,0.37212276214833756,0.1687321258341277,0.2805071315372425
0.0001700005666685,0.0001682746241866,0.0005666685555618,0.0001683974179062,0.0599588682164035,0.1998523490844964,1,0.005102184637068358,0.16043956043956045,0.00473746545598105,0.010309278350515464,0.0052172928927116755,0.003490969501722973,0.005399959245590578,0.003212147758796843,0.17429406037000975,0.1531141868512111,0.1687321258341277,0.12808460634547592
0.0,0.0,5.687311607802992e-05,0.0,0.0,0.0199852349084496,0,0.007586654257269368,0.20634920634920634,0.007479326013942592,0.043478260869565216,0.004555653770313435,0.002101888336481495,0.004851067688262251,0.0018003869990744859,0.15557830092118732,0.06817265026220252,0.15529179030662707,0.041156840934371476
0.0,0.0,5.6911957202208187e-05,0.0,0.0,0.0199852349084496,1,0.00224157988820475,0.08359133126934984,0.0026111142646307543,0.18120805369127516,0.00404752578665618,0.0061598617289547915,0.004092057095831241,0.005688449727475644,0.16078431372549012,0.45252225519287836,0.1318795430944964,0.35154826958105645
0.0001138627953316,0.0001130135051138,0.0008542627712284,0.000113090189426,0.0399725788109357,0.2997785236267445,0,0.0037434064999149227,0.0,0.003575076608784474,0.16556291390728478,0.00354293318471587,0.005775115530592294,0.003353415937251336,0.005287654034734514,0.17064220183486242,0.37212276214833756,0.11375947995666306,0.2805071315372425
0.0,0.0,5.6902241948332766e-05,0.0,0.0,0.0199852349084496,1,0.004246885617214043,0.045454545454545456,0.00427774157908156,0.10967741935483871,0.0041554325582985885,0.005472504758085903,0.003686336624637533,0.005093973073100249,0.24441435341909284,0.30434782608695654,0.16004813477737673,0.23672883787661406
0.0004552438399817,0.0004506534474988,0.0010813887307911,0.0004510345605232,0.1598903152437428,0.3797194632605431,0,0.005067232837933475,0.09090909090909091,0.004729940238479622,0.10967741935483871,0.005107053903982797,0.00509148318344559,0.004391801209601405,0.0048778837315528595,0.3409610983981693,0.2534421213666497,0.23415977961432505,0.2116402116402116
0.0,0.0,5.705808513066301e-05,0.0,0.0,0.0199852349084496,1,0.0006554013620950047,0.38181818181818183,0.0014528672763011708,0.3620689655172414,0.005882016364364552,0.00413143188828064,0.005090834210405894,0.004119675433305621,0.45955249569707407,0.6964078794901507,0.34153846153846157,0.6509695290858726
0.0,0.0,5.705808513066301e-05,0.0,0.0,0.0199852349084496,0,0.0013668204339654878,0.09747292418772563,0.0018225310399817747,0.19696969696969696,0.005882016364364552,0.005896005583897472,0.005090834210405894,0.005430126135531801,0.45955249569707407,0.5475578406169667,0.34153846153846157,0.43697478991596644
0.0,0.0,5.705808513066301e-05,0.0,0.0,0.0199852349084496,1,0.007078142695356738,0.15789473684210525,0.007419153876649488,0.006289308176100629,0.005882016364364552,0.0045142915039007945,0.005090834210405894,0.004397993028533479,0.45955249569707407,0.22222222222222215,0.34153846153846157,0.2015209125475285
0.0,0.0,5.711674663011195e-05,0.0,0.0,0.0199852349084496,0,0.010313952170463561,0.45454545454545453,0.008691221017467372,0.09714285714285714,0.006387305588176324,0.003490969501722973,0.005859878449051093,0.003212147758796843,0.5363128491620112,0.1531141868512111,0.4800693240901213,0.12808460634547592
5.72967398155045e-05,5.695409499943046e-05,0.0005143738926673,5.6892530010809584e-05,0.0199862894054678,0.1798671141760467,0,0.0029990574390905715,0.18562874251497005,0.0022808918287050236,0.3620689655172414,0.006621148660278929,0.00413143188828064,0.006602685818853527,0.004119675433305621,0.6055734190782422,0.6964078794901507,0.6392156862745096,0.6509695290858726
0.0006302641379705,0.0006267806267806,0.0016002743327427,0.0006260671599317,0.2198491834601463,0.5595865774365899,1,0.0027711910407679343,0.029411764705882353,0.0020817292611286964,0.20610687022900764,0.006621148660278929,0.004989260021138965,0.006602685818853527,0.004665329385892655,0.6055734190782422,0.6412825651302605,0.6392156862745096,0.5517241379310345
0.000458373918524,0.0004549849286242,0.0017717322969651,0.0004548038658328,0.1598903152437428,0.6195422821619387,1,0.0037104692316474483,0.11607142857142858,0.0026505543363638953,0.19696969696969696,0.006621148660278929,0.005896005583897472,0.006602685818853527,0.005430126135531801,0.6055734190782422,0.5475578406169667,0.6392156862745096,0.43697478991596644
0.0006302641379705,0.0006228412887152,0.0016002743327427,0.0006227707637434,0.2198491834601463,0.5595865774365899,1,0.005923563251124907,0.19838056680161945,0.00472127417519909,0.12857142857142856,0.006621148660278929,0.0061598617289547915,0.006602685818853527,0.005688449727475644,0.6055734190782422,0.45252225519287836,0.6392156862745096,0.35154826958105645
0.0006302641379705,0.0006170069553511,0.0013716637137795,0.0006174571989896,0.2198491834601463,0.4796456378027913,1,0.01062895042657521,0.45454545454545453,0.009005437245129134,0.09714285714285714,0.006621148660278929,0.003490969501722973,0.006602685818853527,0.003212147758796843,0.6055734190782422,0.1531141868512111,0.6392156862745096,0.12808460634547592
0.000343780438893,0.000336209794912,0.0013716637137795,0.0003364926252032,0.1199177364328071,0.4796456378027913,1,0.011133459871384458,0.4575342465753425,0.009454257246376812,0.09714285714285714,0.006621148660278929,0.0028040423073903338,0.006602685818853527,0.0025026934817741265,0.6055734190782422,0.10620574760516456,0.6392156862745096,0.07972665148063782
0.0002885669763952,0.0002819283901888,0.0005769674590353,0.0002820874471086,0.0999314470273392,0.1998523490844964,0,0.01163652957617934,0.5862068965517241,0.011210314630458967,0.45263157894736844,0.006080580612192146,0.005472504758085903,0.0063185441523337495,0.005093973073100249,0.5990566037735849,0.30434782608695654,0.6491935483870969,0.23672883787661406
0.0003462803716742,0.0003365492483733,0.0006346642049388,0.0003367948358125,0.1199177364328071,0.219837583992946,1,0.014251173375053335,0.6923076923076923,0.01374228241386178,0.5737704918032787,0.006080580612192146,0.003490969501722973,0.0063185441523337495,0.003212147758796843,0.5990566037735849,0.1531141868512111,0.6491935483870969,0.12808460634547592
0.0,0.0,5.779678649867068e-05,0.0,0.0,0.0199852349084496,0,0.01241615527329813,0.6880733944954128,0.012076398207097381,0.6428571428571429,0.00451937119792088,0.005472504758085903,0.00480376946503468,0.005093973073100249,0.532967032967033,0.30434782608695654,0.5791855203619909,0.23672883787661406
0.0,0.0,0.000115486776764,0.0,0.0,0.0399704698168992,0,0.01330370623593425,0.720164609053498,0.01338802483905885,0.6842105263157895,0.0018394330625118717,0.0045142915039007945,0.0020740433475059626,0.004397993028533479,0.3276955602536998,0.22222222222222215,0.35015772870662454,0.2015209125475285
0.0001729904278629,0.0001695202576707,0.0004033187370361,0.0001696352841391,0.0599588682164035,0.1398966443591474,0,0.010131567681726076,0.7,0.009389001455437916,0.5,0.0007225141179258642,0.005775115530592294,0.0006413108161980299,0.005287654034734514,0.10749185667752445,0.37212276214833756,0.01639344262295086,0.2805071315372425
0.0,0.0,5.799791207516529e-05,0.0,0.0,0.0199852349084496,0,0.005012823501981814,0.7272727272727273,0.004778554778554779,0.36363636363636365,6.96621386276981e-05,0.00023419752219021526,7.546775495045782e-05,0.00013461392142065043,0.5588235294117647,0.010638297872340387,0.2857142857142857,0.014285714285714235
0.0,0.0,5.788376939106274e-05,0.0,0.0,0.0199852349084496,1,0.007463992069508426,0.1875,0.007317570916299816,0.034482758620689655,0.0022390310680062394,0.0005630102280191637,0.0022682314176156516,0.0002756032486000368,0.10204081632653061,0.10224438902743145,0.060606060606060594,0.04285714285714283
0.0002889672311159,0.0002933583665806,0.0005779678649867,0.0002933927942729,0.0999314470273392,0.1998523490844964,0,0.007540687687425393,0.2571428571428571,0.007570463545306313,0.034482758620689655,0.002046341223051151,0.0011434334668316338,0.0020696971980821333,0.0008736082365426009,0.12133891213389124,0.08728179551122194,0.07692307692307693,0.014084507042253534
0.0,0.0,0.0001740240153141,0.0,0.0,0.0599557047253489,0,0.005394372357486514,0.36363636363636365,0.0054533259455833896,0.1111111111111111,0.0016953958141661658,0.002068621993026416,0.0017244172858365896,0.0019104323671780903,0.08547008547008547,0.02450980392156863,0.03816793893129771,0.020979020979020966
0.0,0.0,5.798782255726298e-05,0.0,0.0,0.0199852349084496,1,0.009894613583138173,0.6842105263157895,0.009630865606978718,0.6842105263157895,0.0016133525233297315,0.0002604474961525663,0.0017585912697260701,0.00022492394019397273,0.12592592592592589,1.0,0.15789473684210528,0.30434782608695654
0.0002896535743251,0.0002952814031772,0.0008109360518999,0.0002952814031772,0.0999314470273392,0.2797932887182949,0,0.00962128966223132,0.42105263157894735,0.009679211626750884,0.6842105263157895,0.0011832123054079553,0.00037911098474076137,0.001316743525044272,0.0004383211116770898,0.1524163568773234,0.8032786885245903,0.2248062015503876,0.1538461538461538
0.0,0.0,5.801810164771409e-05,0.0,0.0,0.0199852349084496,0,0.009577365785080397,0.35294117647058826,0.009606373008434864,0.5384615384615384,0.0004231074634996941,0.0025907810878909574,0.0004694971743224776,0.002638084454272215,0.10852713178294576,0.3253012048192771,0.19354838709677422,0.07142857142857141
0.0,0.0,5.84214523573056e-05,0.0,0.0,0.0199852349084496,0,0.005551475987663387,0.2916666666666667,0.005551475987663387,0.5294117647058824,0.00011098843967776177,0.0001240907398762853,2.3363940094836344e-05,0.0001240907398762853,0.013513513513513525,0.016949152542372923,0.0518518518518518,0.1111111111111111
0.0,0.0,5.846243788365975e-05,0.0,0.0,0.0199852349084496,0,0.011560693641618497,0.46938775510204084,0.011328824923414832,0.35,0.0011198469542496282,0.0015844234586191335,0.0012596514964193454,0.0014759387657033642,0.06574394463667822,0.10260336906584992,0.0780141843971631,0.09311740890688262
0.0001163602513381,0.0001142726545537,0.0005233166647284,0.0001143118427069,0.0399725788109357,0.1798671141760467,0,0.009051599884692995,0.47474747474747475,0.008589381449241944,0.2,0.0024695960113694394,0.0017801309993838424,0.002335428035619666,0.0016835497217862747,0.14960629921259838,0.0027932960893854155,0.171875,0.014925373134328374
0.0002909006283453,0.0003059975520195,0.0008140481451331,0.0003059039461609,0.0999314470273392,0.2797932887182949,0,0.025292293008828442,0.0,0.025430045016844052,0.2,0.0024695960113694394,0.0030375816693864774,0.002335428035619666,0.002976390561113783,0.14960629921259838,0.3784860557768924,0.171875,0.42857142857142855
0.0002353910433707,0.000243961941937,0.0008239656288623,0.000243961941937,0.0799451576218714,0.2797932887182949,1,0.01788014016592291,0.20754716981132076,0.017821307694611675,0.13333333333333333,0.0025239122999445255,0.0004463821642808772,0.002500530773041426,0.0004463821642808772,0.07092198581560284,0.19760479041916168,0.13043478260869565,0.08843537414965985
0.0002411672494875,0.0002324635322833,0.000964203929131,0.0002324905550712,0.0799451576218714,0.3197637585351942,1,0.018376586867102654,0.058823529411764705,0.018077457912956004,0.034482758620689655,0.0031087957792815357,0.0008125834349062627,0.0031327904772827206,0.0008880633833473182,0.2887029288702929,0.35353535353535354,0.42857142857142855,0.17647058823529407
0.0002411672494875,0.0002315618849137,0.0006628902012775,0.0002316021075791,0.0799451576218714,0.219837583992946,1,0.020318960425280568,0.15789473684210525,0.01999114129632364,0.03225806451612903,0.0031087957792815357,0.003797695871237817,0.0031327904772827206,0.0038965557230662604,0.2887029288702929,0.14583333333333331,0.42857142857142855,0.039473684210526355
0.0,0.0,6.052536012589275e-05,0.0,0.0,0.0199852349084496,0,0.01949497047565354,0.32,0.019407679981007776,0.42857142857142855,0.0005327392483534174,0.00034312499636518013,0.0005932418852985635,0.0003199106576781466,0.010752688172043067,0.012269938650306704,0.0,0.07382550335570467
6.351626016260163e-05,5.816658911121452e-05,0.0004446420631391,5.816997266011285e-05,0.0199862894054678,0.1398966443591474,1,0.04396405149380617,0.024390243902439025,0.04396672132143074,0.14285714285714285,0.008693885067982533,0.001860140673138406,0.008591949096035523,0.0018892602819357651,1.0,0.0370370370370371,1.0,0.1481481481481482
0.000317581300813,0.0002895193977996,0.0008257638315441,0.0002894858730893,0.0999314470273392,0.2598080538098453,1,0.04622281456351851,0.06976744186046512,0.04631228229592609,0.2727272727272727,0.008693885067982533,0.0008828586032247995,0.008591949096035523,0.0009177402678871802,1.0,0.6273291925465838,1.0,0.3333333333333333
0.0001905487804878,0.0001734505087881,0.00076224353681,0.0001734404810082,0.0599588682164035,0.2398228189013956,1,0.04697336561743341,0.1836734693877551,0.04703389830508475,0.36,0.008693885067982533,0.002577185250392369,0.008591949096035523,0.0026295060698730216,1.0,0.20149253731343292,1.0,0.125
0.0,0.0,6.46830530401035e-05,0.0,0.0,0.0199852349084496,0,0.052667054750451914,1.0,0.05257997303591126,1.0,0.007015978324830097,0.00034312499636518013,0.007060923092839487,0.0003199106576781466,1.0,0.012269938650306704,1.0,0.07382550335570467
0.0,0.0,0.0019599303135888,0.0,0.0,0.1798671141760467,1,0.5909313616319986,0.7154150197628458,0.590913140311804,0.9368421052631579,0.05832061068702282,0.001382599398821091,0.05829752895247644,0.0012037062956638581,0.07462686567164178,0.10387157695939565,1.0,0.1893147502903601
0.0,0.0,0.0003374957813027,0.0,0.0,0.0199852349084496,0,0.027651268705270005,0.22580645161290322,0.031224456432891942,1.0,0.08470120327614682,0.07945520079104332,0.08953555337240421,0.08346406275012,0.2826086956521739,0.2723004694835681,1.0,1.0
0.0,0.0,0.001750700280112,0.0,0.0,0.0999261745422482,0,0.04550719841138507,0.24210526315789474,0.049584026622296176,1.0,0.08799168255068449,0.07945520079104332,0.09211994421199436,0.08346406275012,0.2123711340206185,0.2723004694835681,1.0,1.0
0.0,0.0,0.0032537960954446,0.0,0.0,0.1798671141760467,0,0.06095717884130982,0.25773195876288657,0.06554054054054054,1.0,0.09063012916577463,0.07945520079104332,0.09386904334076045,0.08346406275012,0.14117647058823535,0.2723004694835681,1.0,1.0
0.0,0.0,0.0034739454094292,0.0,0.0,0.1398966443591474,0,0.21476639107863874,0.23404255319148937,0.220352099052041,1.0,0.131132214732077,0.07945520079104332,0.13210744007574632,0.08346406275012,0.02473498233215545,0.2723004694835681,1.0,1.0
0.0,0.0,0.0036458333333333,0.0,0.0,0.1398966443591474,0,0.23736780258519388,0.23404255319148937,0.24320063066614112,1.0,0.1400916439273027,0.07945520079104332,0.14039935352692773,0.08346406275012,0.05072463768115943,0.2723004694835681,1.0,1.0
0.0,0.0,0.0005747126436781,0.0,0.0,0.0199852349084496,0,0.28258221680876977,0.23404255319148937,0.2889252145484266,1.0,0.1609672830725463,0.07945520079104332,0.15952545496429393,0.08346406275012,0.1132437619961612,0.2723004694835681,1.0,1.0
